sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:higher-level category,matchScore,mappingStatus,conceptId,comment
1125,DERMATOLOGIST,693,,DERMATOLOGY,0.6794922351837158,UNCHECKED,38004452,
1113,GENERAL PRACTITIONER,28763,,FAMILY PRACTICE,0.8001459240913391,UNCHECKED,38004446,
0392,ANESTHESIOLOGIST,4506273,,ANESTHESIOLOGY,0.7552425861358643,APPROVED,38004450,
1154,"NURSE PRACTITIONER, CLINICAL SPECIALIST IN MENTAL HEALTH",214,,REGISTERED NURSE - PSYCHIATRIC,0.6190124750137329,UNCHECKED,38004390,
3116,ORO-FACIAL PLASTIC SURGEON,28059,,PLASTIC & RECONSTRUCTIVE SURGERY,0.4747566878795624,UNCHECKED,44777756,
5107,ENDOCRINOLOGIST (DIABETES SPECIALIST),5,,ENDOCRINOLOGY,0.480345755815506,UNCHECKED,45756771,
5404,CHILD & ADOLESCENT PSYCHOLOGIST,55748,,PSYCHIATRY,0.7798290252685547,UNCHECKED,38003640,
1280,ENDODONTIST,1197,,ENDODONTIST,0.7713989019393921,UNCHECKED,903258,
0293,OBSTETRICIAN,142995,,OBSTETRICS,0.7226917147636414,UNCHECKED,38003905,
3336,NEUROLOGIST,1,,NEUROLOGY,0.667279064655304,UNCHECKED,38004458,
0987,PEDIATRIC UROLOGIST,310939,,UROLOGY,0.8268638253211975,UNCHECKED,45756821,
3689,EARLY INTERVENTION,25,,OTHER PHYSICIAN SPECIALTY,0.37275660037994385,UNCHECKED,903276,
5694,PHYSICAL THERAPIST,2163,,PHYSICAL THERAPY PROVIDER,1.0,APPROVED,38004490,
2446,FAMILY PRACTITIONER,2,,FAMILY PRACTICE,0.7245684266090393,UNCHECKED,38004377,
6029,DERMATOPATHOLOGIST,1447575,,PATHOLOGY,0.7750576138496399,APPROVED,45756767,
5776,CERTIFIED ACUPUNCTURIST,291,,ACUPUNCTURIST,0.8086181282997131,UNCHECKED,38003780,
1696,RADIOLOGIST,256901,,RADIOLOGY,0.7160348296165466,UNCHECKED,38004119,
3939,PEST CONTROL COMPANY,92,,COMMUNITY SUPPORT SERVICES,0.3977290987968445,UNCHECKED,38004428,
0937,PEDIATRIC RHEUMATOLOGIST,2635,,RHEUMATOLOGY,0.877561092376709,UNCHECKED,45756818,
0647,ORTHOPEDIC SURGEON - HAND SPECIALIST,4632,,ORTHOPEDICS,0.5695890784263611,UNCHECKED,38004465,
0884,PEDIATRIC PULMONARY DISEASE SPECIALIST,751332,,PULMONARY MEDICINE,0.6870020627975464,APPROVED,45756815,
1665,PSYCHIATRIC NURSE SPECIALIST,3581,,REGISTERED NURSE - PSYCHIATRIC,0.6232175230979919,UNCHECKED,38004390,
2422,FORENSIC PSYCHIATRY,4,,PSYCHIATRY,1.0,APPROVED,45756775,
2890,SPEECH PATHOLOGIST,16,,SPEECH THERAPY PROVIDER,0.7647614479064941,UNCHECKED,38004125,
2065,UNKNOWN SPECIALTY PHYSICIAN,5,,UNKNOWN SPECIALTY PHYSICIAN,0.4660347104072571,UNCHECKED,32577,
0171,COSMOS DENTAL SPECIALIST,75969,,OTHER DENTAL SPECIALIST,0.5868625044822693,UNCHECKED,38003794,
6024,PLASTIC SURGEON,565771,,PLASTIC & RECONSTRUCTIVE SURGERY,0.4494572877883911,UNCHECKED,44777758,
2312,LICENSED PROFESSIONAL COUNSELOR,98222,,MENTAL HEALTH PROFESSIONAL,0.8783671855926514,UNCHECKED,38003627,
1341,PEDIATRIC CRITICAL CARE MEDICINE SPECIALIST,393,,CRITICAL CARE MEDICINE,0.8498052358627319,UNCHECKED,45756806,
6864,DURABLE MEDICAL EQUIPMENT,2,,MEDICAL SUPPLY HOUSE,0.18859995901584625,UNCHECKED,38004503,
1834,REHABILITATION MEDICINE SPECIALIST,58,,PHYSICAL MEDICINE & REHABILITATION,0.7030595541000366,UNCHECKED,45756817,
1911,FORENSIC PSYCHIATRY,8457,,PSYCHIATRY,1.0,APPROVED,45756775,
5202,CERTIFIED NURSE MIDWIFE,273507,,REGISTERED NURSE - MIDWIFE,1.0,APPROVED,38004482,
4290,CLINICAL SOCIAL WORKER,26,,SOCIAL WORKER,1.0,APPROVED,38003657,
3018,NURSE MIDWIFE,14,,REGISTERED NURSE - MIDWIFE,0.8479255437850952,UNCHECKED,38004482,
3085,PSYCHIATRIST/NEUROLOGIST,4,,PSYCHIATRY,0.5580457448959351,UNCHECKED,38004505,
0821,AEROSPACE MEDICINE SPECIALIST,237,,PREVENTIVE MEDICINE,0.8052591681480408,UNCHECKED,45756750,
1831,PEDIATRIC NURSE PRACTITIONER,33,,REGISTERED NURSE - PRACTITIONER,1.0,APPROVED,38004381,
5899,DOCTOR OF NATUROPATHY,76522,,OTHER NON-PHYSICIAN PROVIDER,0.6575335264205933,UNCHECKED,38003804,
2486,CLINICAL SOCIAL WORKER,9,,SOCIAL WORKER,1.0,APPROVED,38003657,
2935,UNKNOWN SPECIALTY PHYSICIAN,24,,UNKNOWN SPECIALTY PHYSICIAN,0.4660347104072571,UNCHECKED,32577,
5763,NEUROLOGIST,534,,NEUROLOGICAL SURGERY,0.667279064655304,UNCHECKED,38004458,
1199,GENERAL DENTIST,202038,,DENTIST,0.8798402547836304,UNCHECKED,38003675,
1461,GASTROENTEROLOGIST - ENDOSCOPY SPECIALIST,2,,GASTROENTEROLOGY,0.5137446522712708,UNCHECKED,38004455,
0139,UNKNOWN NON-PHYSICIAN PROVIDER,64043,,OTHER NON-PHYSICIAN PROVIDER,0.4262794256210327,UNCHECKED,32577,
5958,PSYCHIATRIST/NEUROLOGIST,111085,,PSYCHIATRY,0.5580457448959351,UNCHECKED,38004505,
1349,PUBLIC HEALTH SPECIALIST,104,,PREVENTIVE MEDICINE,0.7017001509666443,UNCHECKED,903271,
1242,DURABLE MEDICAL EQUIPMENT,1847,,MEDICAL SUPPLY HOUSE,0.18859995901584625,UNCHECKED,38004503,
2995,OTOLOGIST,31,,OTOLARYNGOLOGY,0.6417375802993774,UNCHECKED,38004118,
2503,REGISTERED NURSE,124,,REGISTERED NURSE - PRACTITIONER,1.0,APPROVED,38003716,
2078,DURABLE MEDICAL EQUIPMENT,12,,MEDICAL SUPPLY HOUSE,0.18859995901584625,UNCHECKED,38004503,
1035,MEDICAL REHABILITATION CENTER,103,,CARDIAC & MEDICAL REHAB FACILITIES,0.6850348711013794,UNCHECKED,38004468,
1982,MEDICAL REHABILITATION CENTER,45,,CARDIAC & MEDICAL REHAB FACILITIES,0.6850348711013794,UNCHECKED,38004468,
2693,GENERAL DENTIST,67,,DENTIST,0.8798402547836304,UNCHECKED,38003675,
2421,UNKNOWN SPECIALTY PHYSICIAN,210,,UNKNOWN SPECIALTY PHYSICIAN,0.4660347104072571,UNCHECKED,32577,
1410,MEDICAL REHABILITATION CENTER,6192,,CARDIAC & MEDICAL REHAB FACILITIES,0.6850348711013794,UNCHECKED,38004468,
0711,PEDIATRIC OTOLARYNGOLOGIST,967,,OTOLARYNGOLOGY,0.8904941082000732,UNCHECKED,45756814,
0627,PEDIATRIC NEUROLOGIST,190,,NEUROLOGY,0.6780979633331299,UNCHECKED,44777781,
0375,ALLERGIST & IMMUNOLOGIST,5,,ALLERGY & IMMUNOLOGY,0.45865824818611145,UNCHECKED,38003830,
0889,PEDIATRIC PULMONARY DISEASE SPECIALIST,7986,,PULMONARY MEDICINE,0.6870020627975464,UNCHECKED,38004472,
3254,PODIATRIST - NON-MD,64,,PODIATRIST - NON-MD,0.5297738909721375,UNCHECKED,38004030,
3052,GENERAL DENTIST,510,,DENTIST,0.8798402547836304,UNCHECKED,38003675,
1196,DURABLE MEDICAL EQUIPMENT,2674192,,MEDICAL SUPPLY HOUSE,0.18859995901584625,APPROVED,0,
1611,CLINICAL SOCIAL WORKER,261047,,SOCIAL WORKER,1.0,APPROVED,38003657,
4407,ANATOMICAL/CLINICAL PATHOLOGIST,13348507,,PATHOLOGY,0.5283984541893005,APPROVED,38003935,
1232,OTHER MENTAL HEALTH PROFESSIONAL,1734,,MENTAL HEALTH PROFESSIONAL,0.7063228487968445,UNCHECKED,32580,
1908,CARDIOVASCULAR SURGEON,6,,VASCULAR SURGERY,0.66288822889328,UNCHECKED,45756754,
1521,OSTEOPATHIC MANIPULATIVE MEDICINE SPECIALIST,880,,OSTEOPATHY,0.7400749921798706,UNCHECKED,38004457,
1340,URGENT CARE SPECIALIST,9,,EMERGENCY MEDICINE,0.7035349011421204,UNCHECKED,38003794,
1139,NEURO-SURGEON,749,,NEUROLOGICAL SURGERY,0.4166569113731384,UNCHECKED,38004459,
6080,INTERNAL MED PEDIATRICS,59,,PEDIATRICS,0.5444190502166748,UNCHECKED,38004456,
1271,PEDIATRIC PULMONARY DISEASE SPECIALIST,23,,PULMONARY MEDICINE,0.6870020627975464,UNCHECKED,38004472,
2796,UNKNOWN SPECIALTY PHYSICIAN,1300,,UNKNOWN SPECIALTY PHYSICIAN,0.4660347104072571,UNCHECKED,32577,
0752,NEUROPATHOLOGIST,164,,PATHOLOGY,0.776328980922699,UNCHECKED,45756790,
3924,RHEUMATOLOGIST,10,,RHEUMATOLOGY,0.7862504124641418,UNCHECKED,38004491,
1781,PSYCHOANALYST,3652,,CLINICAL PSYCHOLOGY,1.0,APPROVED,38003629,
1044,X-RAY/RADIOLOGY FACILITY,17343,,INDEPENDENT RADIOLOGY,0.3799477517604828,UNCHECKED,45756825,
2285,PEDIATRICIAN,74,,PEDIATRICS,0.7208964228630066,UNCHECKED,38004477,
4336,HOME HEALTH AGENCY- HOME HEALTH AIDE,3,,HOME HEALTH AGENCY,0.6359068751335144,UNCHECKED,38004436,
6028,NEONATOLOGIST,739524,,NEONATOLOGY,0.5602274537086487,APPROVED,45756786,
2200,PSYCHIATRIST,694,,PSYCHIATRY,0.8676401972770691,UNCHECKED,38004469,
0472,GASTROENTEROLOGIST - ENDOSCOPY SPECIALIST,328,,GASTROENTEROLOGY,0.5137446522712708,UNCHECKED,38004455,
3559,SPEECH PATHOLOGIST,73,,SPEECH THERAPY PROVIDER,0.7647614479064941,UNCHECKED,38004125,
7215,PERSONAL CARE AID,42,,OTHER NON-PHYSICIAN PROVIDER,0.5982633233070374,UNCHECKED,38004432,
6767,PHYSICIAN NUTRITION SPECIALIST,207,,OTHER PHYSICIAN SPECIALTY,0.5617833733558655,UNCHECKED,32577,
0521,CLINICAL BIOMEDICAL GENETICIST,773,,GENETICS,0.625607967376709,UNCHECKED,45756757,
2555,MARRIAGE AND FAMILY SOCIAL WORKER,76,,SOCIAL WORKER,0.6945279836654663,UNCHECKED,38004499,
5068,PEDIATRIC SPECIALIST,8460,,PEDIATRICS,0.6732050180435181,UNCHECKED,38003794,
5626,BEHAVIORAL ANALYST - AUTISM PROGRAM,26238,,MENTAL HEALTH PROFESSIONAL,0.6000441312789917,UNCHECKED,903230,
3268,INTERNAL MEDICINE SPECIALIST,2,,INTERNAL MEDICINE,0.7213080525398254,UNCHECKED,38004456,
4068,EARLY INTERVENTION,144,,OTHER PHYSICIAN SPECIALTY,0.37275660037994385,UNCHECKED,903276,
6092,PSYCHIATRIST - CLINICAL PSYCHOLOGY,7,,PSYCHIATRY,0.7668414115905762,UNCHECKED,38004493,
0523,CLINICAL CYTOGENETICIST,1376,,GENETICS,0.8682655096054077,UNCHECKED,45756759,
7214,LICENSED VOCATIONAL NURSE,42,,REGISTERED NURSE,0.663005530834198,UNCHECKED,38003772,
1097,PHYSICAL REHABILITATION HOSPITAL,11,,SPECIALTY ACUTE-CARE HOSPITAL,0.7172942757606506,UNCHECKED,38004468,
2137,CLINICAL SOCIAL WORKER,467467,,SOCIAL WORKER,1.0,APPROVED,38003657,
0070,OTHER MENTAL HEALTH PROFESSIONAL,1550193,,MENTAL HEALTH PROFESSIONAL,0.7063228487968445,APPROVED,38003625,
3654,ADDICTION MEDICINE SPECIALIST,1,,ADDICTION MEDICINE SPECIALIST,0.7739812135696411,UNCHECKED,38004498,
1887,OTHER MENTAL HEALTH PROFESSIONAL,419,,MENTAL HEALTH PROFESSIONAL,0.7063228487968445,UNCHECKED,32580,
2439,PSYCHIATRIST,2125,,PSYCHIATRY,0.8676401972770691,UNCHECKED,38004469,
2306,NURSE PRACTITIONER,6,,REGISTERED NURSE - PRACTITIONER,1.0,APPROVED,38004487,
1694,GENERAL PRACTITIONER,300,,FAMILY PRACTICE,0.8001459240913391,UNCHECKED,38004446,
2970,UNKNOWN NON-PHYSICIAN PROVIDER,14,,OTHER NON-PHYSICIAN PROVIDER,0.4262794256210327,UNCHECKED,32577,
1795,PATHOLOGIST,5,,PATHOLOGY,0.6339565515518188,UNCHECKED,38004466,
1209,PROSTHODONTIST,391,,PROSTHODONTIST,0.8180573582649231,UNCHECKED,903260,
1174,"NURSE PRACTITIONER, CLINICAL SPECIALIST IN MENTAL",920,,REGISTERED NURSE - PSYCHIATRIC,0.6660565137863159,UNCHECKED,38004390,
2149,ADDICTION MEDICINE SPECIALIST,16964,,ADDICTION MEDICINE SPECIALIST,0.7739812135696411,UNCHECKED,38004498,
2713,NEUROLOGIST,11,,NEUROLOGY,0.667279064655304,UNCHECKED,38004458,
3458,PATHOLOGIST,2459,,PATHOLOGY,0.6339565515518188,UNCHECKED,38004466,
3393,ALCOHOL AND DRUG ABUSE COUNSELOR,255,,ADDICTION MEDICINE SPECIALIST,0.4908663332462311,UNCHECKED,32578,
0347,ADOLESCENT PEDIATRIC SPECIALIST,373797,,PEDIATRICS,0.5247307419776917,UNCHECKED,38003794,
2309,PEDIATRIC NEPHROLOGIST,35,,UNKNOWN,0.8533450961112976,UNCHECKED,45756813,
0354,PEDIATRIC SPECIALIST,651,,PEDIATRICS,0.6732050180435181,UNCHECKED,38003794,
1965,SUBSTANCE ABUSE SERVICES,77,,ADDICTION MEDICINE SPECIALIST,0.3360739052295685,UNCHECKED,38003717,
0076,AMBULANCE,29822488,,AMBULANCE PROVIDERS,0.4845834970474243,APPROVED,0,
4218,NEUROLOGIST,18,,NEUROLOGY,0.667279064655304,UNCHECKED,38004458,
2888,PSYCHIATRIC HOSPITAL,44,,SPECIALTY ACUTE-CARE HOSPITAL,0.67957603931427,UNCHECKED,38004469,
2393,NURSE MIDWIFE,13,,REGISTERED NURSE - MIDWIFE,0.8479255437850952,UNCHECKED,38004482,
0564,HEMATOLOGIST,216,,HEMATOLOGY & ONCOLOGY,0.6653057336807251,UNCHECKED,38004501,
0296,REPRODUCTIVE ENDOCRINOLOGIST,3819659,,OBSTETRICS,0.5793101787567139,APPROVED,45756826,
1799,PSYCHIATRIST - CLINICAL PSYCHOLOGY,1096,,PSYCHIATRY,0.7668414115905762,UNCHECKED,38004493,
0430,CRITICAL CARE SURGEON,148579,,CRITICAL CARE MEDICINE,0.6561174392700195,UNCHECKED,45756829,
0471,GASTROENTEROLOGIST - DIGESTIVE DISEASES SPECIALIST,19,,GASTROENTEROLOGY,0.4739793539047241,UNCHECKED,38004455,
4265,ALCOHOL AND DRUG ABUSE COUNSELOR,169,,ADDICTION MEDICINE SPECIALIST,0.4908663332462311,UNCHECKED,32578,
0576,PEDIATRIC HEMATOLOGIST/ONCOLOGIST,436155,,HEMATOLOGY & ONCOLOGY,0.4946047365665436,UNCHECKED,45756811,
7181,AUDIOLOGIST,204,,AUDIOLOGIST,1.0,APPROVED,38004119,
0284,SPEECH THERAPIST,3879519,,SPEECH THERAPY PROVIDER,0.5512193441390991,APPROVED,38004125,
2114,MARRIAGE AND FAMILY SOCIAL WORKER,104,,SOCIAL WORKER,0.6945279836654663,UNCHECKED,38004499,
5792,PEDIATRIC HEMATOLOGIST/ONCOLOGIST,802,,HEMATOLOGY & ONCOLOGY,0.4946047365665436,UNCHECKED,45756811,
5809,RADIATION ONCOLOGIST,37,,THERAPEUTIC RADIOLOGY,0.7967610955238342,UNCHECKED,38004509,
1759,MARRIAGE AND FAMILY THERAPIST,4065,,MENTAL HEALTH PROFESSIONAL,1.0,APPROVED,38003659,
5819,VASCULAR SURGEON,666768,,VASCULAR SURGERY,0.7609871625900269,UNCHECKED,38004496,
1205,PEDODONTIST,1188,,PEDODONTIST,0.579798698425293,UNCHECKED,903258,
1632,CLINICAL SOCIAL WORKER,44,,SOCIAL WORKER,1.0,APPROVED,38003657,
0591,PEDIATRIC INFECTIOUS DISEASES SPECIALIST,3,,INFECTIOUS DISEASES,0.8693999648094177,UNCHECKED,45756812,
7293,MARRIAGE AND FAMILY THERAPIST,16,,MENTAL HEALTH PROFESSIONAL,1.0,APPROVED,38003659,
7466,MEDICAL GENETICIST,2,,GENETICS,0.5799326300621033,UNCHECKED,38003775,
1140,PASTORAL COUNSELOR,667,,MENTAL HEALTH PROFESSIONAL,1.0,APPROVED,38003626,
2308,NURSE PRACTITIONER,575,,REGISTERED NURSE - PRACTITIONER,1.0,APPROVED,38004487,
1798,PHYSICAL THERAPIST,610,,PHYSICAL THERAPY PROVIDER,1.0,APPROVED,38004490,
0304,OBSTETRICIAN/GYNECOLOGIST,98873,,OBSTETRICS & GYNECOLOGY,0.5981331467628479,UNCHECKED,38004461,
4213,PHYSICIANS ASSISTANT,19,,OTHER FREE STANDING FACILITY,0.8713231086730957,UNCHECKED,38004512,
1676,OTOLARYNGOLOGIST,161,,OTOLARYNGOLOGY,0.8336940407752991,UNCHECKED,38004449,
0049,EMERGENCY ROOM SERVICE CENTER,2293758,,EMERGENCY CARE,0.49300283193588257,APPROVED,38004510,
0130,DOCTOR OF NATUROPATHY (CA),1653,,OTHER NON-PHYSICIAN PROVIDER,0.48387783765792847,UNCHECKED,38003804,
2108,MASSAGE THERAPIST,16,,PHYSICAL THERAPY PROVIDER,0.7781170010566711,UNCHECKED,38004068,
3699,RHEUMATOLOGIST,1,,RHEUMATOLOGY,0.7862504124641418,UNCHECKED,38004491,
0097,PHARMACY,3398606,,PHARMACY,0.6525176763534546,APPROVED,38003810,
2651,OBSTETRICIAN,12,,OBSTETRICS,0.7226917147636414,UNCHECKED,38003905,
2878,UNKNOWN SPECIALTY PHYSICIAN,1681,,UNKNOWN SPECIALTY PHYSICIAN,0.4660347104072571,UNCHECKED,32577,
2828,UNKNOWN SPECIALTY PHYSICIAN,1033,,UNKNOWN SPECIALTY PHYSICIAN,0.4660347104072571,UNCHECKED,32577,
5283,CERTIFIED ACUPUNCTURIST,3866489,,ACUPUNCTURIST,0.8086181282997131,APPROVED,38003780,
1048,PHYSICAL THERAPIST,42,,PHYSICAL THERAPY PROVIDER,1.0,APPROVED,38004490,
2179,NURSE PRACTITIONER,820,,REGISTERED NURSE - PRACTITIONER,1.0,APPROVED,38004487,
0421,PEDIATRIC CARDIOLOGIST,88741,,CARDIOLOGY,0.8301669955253601,UNCHECKED,45756805,
3210,OUTPATIENT DIAGNOSTIC TREATMENT,732,,RADIOLOGY,0.3678724467754364,UNCHECKED,45756769,
2908,OTOLOGIST,7,,OTOLARYNGOLOGY,0.6417375802993774,UNCHECKED,38004118,
6049,UNKNOWN SPECIALTY PHYSICIAN,9635,,UNKNOWN SPECIALTY PHYSICIAN,0.4660347104072571,UNCHECKED,32577,
4136,PSYCHIATRIST,10824,,PSYCHIATRY,0.8676401972770691,UNCHECKED,38004469,
6015,PSYCHIATRIST,2875034,,PSYCHIATRY,0.8676401972770691,APPROVED,38004469,
1104,TRAINED NURSE,106,,VASCULAR SURGERY,0.6700146794319153,UNCHECKED,32581,
0907,MRI RADIOLOGIST,16,,RADIOLOGY,0.5030553936958313,UNCHECKED,38004119,
1723,PHYSICIANS ASSISTANT,37,,OTHER NON-PHYSICIAN PROVIDER,0.8713231086730957,UNCHECKED,38004512,
5678,NURSE PRACTITIONER,439062,,REGISTERED NURSE - PRACTITIONER,1.0,APPROVED,38004487,
5673,ANESTHESIOLOGIST ASSISTANT,10,,OTHER NON-PHYSICIAN PROVIDER,0.7629933953285217,UNCHECKED,38004676,
0909,NEUROLOGICAL RADIOLOGIST,1552,,RADIOLOGY,0.597567081451416,UNCHECKED,45756791,
0978,UNKNOWN COSMOS PROVIDER TYPE,28254,,UNKNOWN SPECIALTY PHYSICIAN,0.35233190655708313,UNCHECKED,38003793,
2296,PHYSICAL MEDICINE SPECIALIST,1,,PHYSICAL MEDICINE & REHABILITATION,0.6458789110183716,UNCHECKED,38004156,
4217,CERTIFIED ASTHMA EDUCATOR,283,,OTHER NON-PHYSICIAN PROVIDER,0.5174578428268433,UNCHECKED,38004093,
3312,"NURSE PRACTITIONER, CLINICAL SPECIALIST IN MENTAL",17,,REGISTERED NURSE - PSYCHIATRIC,0.6660565137863159,UNCHECKED,38004390,
1670,SPEECH PATHOLOGIST,112054,,SPEECH THERAPY PROVIDER,0.7647614479064941,UNCHECKED,38004125,
5727,PEDIATRICIAN,16635842,,PEDIATRICS,0.7208964228630066,APPROVED,38004477,
0695,OTOLARYNGOLOGIST,23818007,,OTOLARYNGOLOGY,0.8336940407752991,APPROVED,38004449,
1282,DURABLE MEDICAL EQUIPMENT,180,,MEDICAL SUPPLY HOUSE,0.18859995901584625,UNCHECKED,38004503,
2838,CHIROPRACTOR,63,,CHIROPRACTOR,0.865637481212616,UNCHECKED,38004475,
0546,PEDIATRIC GENETICIST,533,,GENETICS,0.5828133225440979,UNCHECKED,38004477,
3362,PHYSICAL MEDICINE SPECIALIST,14874,,PHYSICAL MEDICINE & REHABILITATION,0.6458789110183716,UNCHECKED,38004156,
3482,BACHELOR OF SCIENCE,175,,OTHER NON-PHYSICIAN PROVIDER,0.3661711513996124,UNCHECKED,38004406,
2866,MARRIAGE AND FAMILY THERAPIST,355,,MENTAL HEALTH PROFESSIONAL,1.0,APPROVED,38003659,
2718,CLINICAL GENETICIST,5,,GENETICS,0.5978459119796753,UNCHECKED,45756757,
4627,NUCLEAR MEDICINE SPECIALIST,8,,RADIOLOGY,0.7744101881980896,UNCHECKED,38004476,
5917,PEDIATRIC UROLOGIST,63441,,UROLOGY,0.8268638253211975,UNCHECKED,45756821,
5902,OSTEOPATHIC MANIPULATIVE MEDICINE SPECIALIST,162511,,OSTEOPATHY,0.7400749921798706,UNCHECKED,38004457,
7113,CLINICAL SOCIAL WORKER/MENTAL HEALTH COUNSELOR,78,,MENTAL HEALTH PROFESSIONAL,0.6501047015190125,UNCHECKED,38003657,
6958,SPEECH PATHOLOGIST,1,,SPEECH THERAPY PROVIDER,0.7647614479064941,UNCHECKED,38004125,
1491,DIALYSIS FACILITY,63085017,,DIALYSIS FACILITY,0.385614275932312,APPROVED,0,
0170,ACCIDENTAL DENTAL/MEDICAL DENTAL/ORAL SURGERY,2629071,,OTHER DENTAL SPECIALIST,0.40151843428611755,APPROVED,38003680,
7143,PHYSICIAN NUTRITION SPECIALIST,1,,OTHER PHYSICIAN SPECIALTY,0.5617833733558655,UNCHECKED,32577,
0216,MARRIAGE AND FAMILY THERAPIST,259608,,MENTAL HEALTH PROFESSIONAL,1.0,APPROVED,38003659,
2808,PSYCHIATRIST - CLINICAL PSYCHOLOGY,108,,PSYCHIATRY,0.7668414115905762,UNCHECKED,38004493,
3852,MOLECULAR GENETIC PATHOLOGY,9419,,OTHER PHYSICIAN SPECIALTY,0.8211135268211365,UNCHECKED,45756801,
0723,ORAL PATHOLOGIST,1194,,PATHOLOGY,0.6313995122909546,UNCHECKED,38004140,
2761,PEDIATRICIAN,1,,PEDIATRICS,0.7208964228630066,UNCHECKED,38004477,
0098,PHARMACY,345,,PHARMACY,0.6525176763534546,UNCHECKED,38003810,
1397,PEDIATRIC NEUROLOGIST,390,,NEUROLOGY,0.6780979633331299,UNCHECKED,44777781,
0970,THORACIC SURGEON,1486,,THORACIC SURGERY,0.7164760231971741,UNCHECKED,38004473,
1518,EXTENDED CARE FACILITY,30,,EXTENDED CARE FACILITIES,0.28264641761779785,UNCHECKED,38004117,
1437,HOMEOPATHY SPECIALIST,1965,,OTHER PHYSICIAN SPECIALTY,0.6854023337364197,UNCHECKED,38003805,
0519,PEDIATRIC GENERAL SURGEON,46564,,GENERAL SURGERY,0.6220893263816833,UNCHECKED,45756819,
1327,MEDICAL MICROBIOLOGIST,10127,,PATHOLOGY,0.6738588213920593,UNCHECKED,45756800,
0311,FAMILY PRACTICE SPECIALIST,429659,,FAMILY PRACTICE,0.589336633682251,UNCHECKED,38003794,
0337,INTERNAL MEDICINE SPECIALIST,16,,INTERNAL MEDICINE,0.7213080525398254,UNCHECKED,38004456,
1398,MEDICAL REHABILITATION CENTER,24,,CARDIAC & MEDICAL REHAB FACILITIES,0.6850348711013794,UNCHECKED,38004468,
1028,VASCULAR INTERVENTION RADIOLOGIST,1838608,,RADIOLOGY,0.7383496165275574,APPROVED,45756833,
1865,GENERAL PRACTITIONER,7,,FAMILY PRACTICE,0.8001459240913391,UNCHECKED,38004446,
4648,FAMILY PRACTITIONER,2197,,FAMILY PRACTICE,0.7245684266090393,UNCHECKED,38004377,
1047,OCCUPATIONAL THERAPIST,15,,OCCUPATIONAL THERAPY PROVIDER,0.9085882902145386,UNCHECKED,38004081,
5806,PEDIATRIC NEUROLOGIST,1,,NEUROLOGY,0.6780979633331299,UNCHECKED,44777781,
1467,PSYCHIATRIST - ADDICTION MEDICINE,34,,PSYCHIATRY,0.7860788106918335,UNCHECKED,38003979,
0684,MEDICAL DIRECTOR,181,,OTHER PHYSICIAN SPECIALTY,0.6977478265762329,UNCHECKED,38003808,
0703,OTOLOGIST,273,,OTOLARYNGOLOGY,0.6417375802993774,UNCHECKED,38004118,
0811,PODIATRIST - MD,118187,,PODIATRY MD,0.6515403985977173,UNCHECKED,38004030,
0804,PEDIATRIC PLASTIC SURGEON,1290,,PLASTIC & RECONSTRUCTIVE SURGERY,0.6710554957389832,UNCHECKED,44777758,
1881,ADDICTION MEDICINE SPECIALIST,2488,,ADDICTION MEDICINE SPECIALIST,0.7739812135696411,UNCHECKED,38004498,
1376,MEDICAL REHABILITATION CENTER,2375,,CARDIAC & MEDICAL REHAB FACILITIES,0.6850348711013794,UNCHECKED,38004468,
3231,GENERAL DENTIST,142,,DENTIST,0.8798402547836304,UNCHECKED,38003675,
5683,FAMILY PRACTITIONER,1588,,FAMILY PRACTICE,0.7245684266090393,UNCHECKED,38004377,
1728,CARDIOLOGIST,56,,CARDIOLOGY,0.6883652806282043,UNCHECKED,38004119,
0712,RHINOLOGIST,3,,OTOLARYNGOLOGY,0.5085806846618652,UNCHECKED,38004119,
0567,HEMATOLOGIST/ONCOLOGIST,20,,HEMATOLOGY & ONCOLOGY,0.5600554347038269,UNCHECKED,38004502,
5889,PEDIATRIC GENERAL SURGEON,3,,GENERAL SURGERY,0.6220893263816833,UNCHECKED,45756819,
0450,PEDIATRIC EMERGENCY MEDICINE (PHYSICIANS),102143,,EMERGENCY MEDICINE,0.7613715529441833,UNCHECKED,45756808,
1850,MASSAGE THERAPIST,9,,PHYSICAL THERAPY PROVIDER,0.7781170010566711,UNCHECKED,38004068,
1142,DOCTOR OF NAPROPATHY,5623,,OTHER NON-PHYSICIAN PROVIDER,0.4528583884239197,UNCHECKED,38003788,
1576,REGISTERED NURSE,3158,,REGISTERED NURSE,1.0,APPROVED,38003716,
2202,PSYCHIATRIST - CLINICAL PSYCHOLOGY,17463,,PSYCHIATRY,0.7668414115905762,UNCHECKED,38004493,
3867,PEDIATRIC ANESTHESIOLOGY,78,,ANESTHESIOLOGY,1.0,APPROVED,45756804,
2019,MARRIAGE AND FAMILY THERAPIST,4,,MENTAL HEALTH PROFESSIONAL,1.0,APPROVED,38003659,
6227,HOSPITALIST,160,,OTHER PHYSICIAN SPECIALTY,1.0,APPROVED,903278,
0102,AUDIOLOGIST,23570,,AUDIOLOGIST,1.0,APPROVED,38004119,
3341,HYPERBARIC OXYGEN CHAMBER,11412,,OTHER FREE STANDING FACILITY,0.3618212640285492,UNCHECKED,45756832,
